date,time,title,author,sbuject,resume
26/09/2023,17:43,Juez declara a Trump responsable de fraude en caso sobre su empresa en Nueva York,Agencia EFE,EEUU,"El juez Arthur Engoron dio la razón a la Fiscalía, dejando otros seis delitos para dirimirse en el juicio programado el 2 de octubre."
26/09/2023,17:33,Taylor Swift anuncia la fecha de estreno de “The Eras Tour” en los cines de todo el mundo,Redacción EC,Cine,La cantante estadounidense anunció mediante sus redes sociales que la película documental que recoge los mejores momentos de su gira actual llega...
26/09/2023,17:32,"Hillary Clinton, sobre la ampliación de la OTAN: “Vladimir, tú mismo te lo buscaste”",Agencia EFE,EEUU,"En su discurso, elogió que la Administración de Joe Biden haya “mantenido los valores y prioridades” que ella impulsó en el Gobierno de Barack Ob..."
26/09/2023,17:32,¿Cómo puedes presentar un reclamo en SEDAPAL o a cualquier entidad pública?,Redacción EC,Tramites,"A continuación, mira los pasos esenciales para presentar un reclamo de manera correcta y oportuna."
26/09/2023,17:29,"Taylor Swift recibe advertencia de Maya Benberry, exnovia de Travis Kelce: “Una vez infiel, siempre infiel”",Redacción EC,Famosos,"La cantautora estadounidense fue vinculada sentimentalmente con el deportista Travis Kelce, por lo que una expareja del atleta reveló que es una ..."
26/09/2023,17:29,La sentida confesión de Samahara Lobaton sobre la relación que tuvo Jefferson Farfán y Yahaira Plasencia,Redacción EC,Qué,¿Qué es lo que dijo la popular influencer? En esta nota te contaremos lo que debes saber al respecto sobre este tema.
26/09/2023,17:29,"¿Cuáles son los 4 distritos más afectados por el corte agua de este 6 de octubre, programado por SEDAPAL?",Redacción EC,Qué,Hay cuatro distritos de Lima que sí sufrirán el corte de agua durante cuatro días desde el 6 de octubre
26/09/2023,17:25,Ollanta Humala: Procuraduría pide que se anule transferencia de dos propiedades a una de sus hijas,Redacción EC,Justicia,"Titular del Quinto Juzgado de Investigación Preparatoria de la Corte Superior Nacional Margarita Salcedo, anunció que la resolución se emitirá de..."
26/09/2023,17:21,Vladimir Cerrón: PJ niega permiso para viajar a Rusia a líder de Perú Libre,Karem Barboza Quiroz,Actualidad,El ex gobernador de Junín y fundador de Perú Libre buscaba participar como invitado en la Conferencia Parlamentaria “Rusia – América Latina”. Ade...
26/09/2023,17:18,Apuestas Deportivas en Perú - Top 8 mejores casas de apuestas,,Notas contratadas,
26/09/2023,17:15,Sombrero de Michael Jackson durante su famoso ‘moonwalk’ vendido por 82.000 dólares,Redacción EC,Entretenimiento,"El sombrero que Michael Jackson llevó durante su primer baile “moonwalk” fue vendido el martes por 77.640 euros (unos 82.000 dólares), durante un..."
26/09/2023,17:09,Alberto Otárola: Gobierno creará ventanilla única digital para destrabar los proyectos,Juan  Saldarriaga,Perú,Decreto Supremo será aprobado el 2 de octubre en sesión del Consejo de Ministros. Beneficiará a la minería y a otros sectores con inversiones sig...
26/09/2023,16:59,¿Cómo hacer un CV con inteligencia artificial? Sigue estos pasos,Redacción EC,Cómo,"Preparar tu hoja de vida con información relevante y datos personales, puede resultar más fácil de lo que parece con tan solo acceder a una herra..."
26/09/2023,16:59,Beneficio agotado,Editorial El Comercio,Editorial,Cinco renuncias de adjuntos en tres meses despejan las dudas sobre la idoneidad del actual defensor del Pueblo.
26/09/2023,16:57,Últimas noticias del dólartoday para la jornada del 26 de septiembre,Redacción EC,Mercados,"Revisa el PRECIO del dólar paralelo hoy, martes 26 de septiembre de 2023. Consulta en las plataformas de DólarToday y Monitor Dólar la cotización..."
26/09/2023,16:56,Refugiados por el terremoto en Marruecos esperan en tiendas la reconstrucción de sus casas,Agencia EFE,África,"La localidad de Amizmiz es uno de los puntos donde se concentran los refugiados, muchos de ese propio pueblo de unos 15.000 habitantes y otros ll..."
26/09/2023,16:53,El liderato peligra: Barcelona empató 2-2 con Mallorca con LaLiga | RESUMEN Y GOLES,Redacción EC,España,Barcelona no pudo ante Mallorca por la jornada 7 de LaLiga.
26/09/2023,16:52,Cuánto quedó Barcelona vs. Mallorca por LaLiga EA Sports | VIDEO,Redacción EC,España,Barcelona empató con Mallorca en el Estadi Mallorca Son Moix (Palma de Mallorca) por la fecha 7 de LaLiga.
26/09/2023,16:47,Nancy Obregón: PJ absuelve a excongresista de acusación por financiamiento a SL y tráfico de drogas,Karem Barboza Quiroz,Actualidad,El tribunal sostuvo que las imputaciones no habían alcanzado la corroboración mínima. El MP había solicitado 35 años de cárcel en su contra.
26/09/2023,16:46,Manchester United venció 3-0 a Crystal Palace por la Carabao Cup | RESUMEN Y GOLES,Redacción EC,Fútbol mundial,Manchester United logró imponerse con una goleada a Crystal Palace por la tercera ronda de la Carabao Cup.
26/09/2023,16:30,"Dólar HOY en Perú: tipo de cambio cerró en S/3,786 este martes 26 de septiembre, según BCRP ",Redacción EC,Mercados,Precio del dólar venía en ascenso desde la semana pasada debido a la mejor posición de la moneda estadounidense frente a otras monedas fuertes en...
26/09/2023,16:08,"Wall Street cierra con pérdidas y el Dow Jones baja 1,14 % en su peor sesión desde marzo",Agencia EFE,Mercados,"Según los analistas, la bolsa respondió con pesimismo a unos datos flojos publicados hoy sobre las ventas de los hogares y la confianza de los co..."
26/09/2023,16:04,Betssy Chávez: fiscalía afirma que exprimera ministra “simuló” la venta de su casa en Tacna,Redacción EC,Justicia,Fiscal adjunta suprema provisional Sylvia Sack también advirtió que Chávez Chino estaría buscando evadir una posible sanción en el proceso por el...
26/09/2023,16:02,Las bolsas europeas caen tras los datos económicos de EE.UU.,Agencia EFE,Mercados,"Londres ha ganado el 0,02 %, mientras que Milán ha perdido el 1 %; Fráncfort el 0,97 % y París el 0,7 %, Madrid el 0,2 %."
26/09/2023,16:02,"Día de Cultura Científica: escolares de Lima, Pasco y Tacna tendrán jornada de ciencia y tecnología",Redacción EC,Actualidad,Los eventos contarán con diversos estands donde se exhibirán proyectos de investigación y experimentos. Incluso habrá actividades en quechua. Com...
26/09/2023,15:56,Liga 1 Betsson: revisa la programación de la fecha 16 del Torneo Clausura,Redacción EC,Fútbol peruano,Este jueves inicia la fecha 16 del Torneo Clausura de la Liga 1 Betsson. Alianza y Melgar jugarán el partido de la jornada en Matute.
26/09/2023,15:52,Argentina: Alberto Fernández dice que sueña con darle la banda presidencial a Sergio Massa,Agencia EFE,Latinoamérica,"El mandatario espera que su hoy ministro de Economía y candidato oficialista a la presidencia, Sergio Massa, gane los comicios generales del 10 d..."
26/09/2023,15:43,SNMPE: minería ilegal ocasiona pérdidas de S/ 22.700 millones al año en el país,Redacción EC,Perú,"La producción minera no formal, que proviene de las actividades ilegales e informales, ha crecido a una tasa anual de 11,7% durante los últimos 1..."
26/09/2023,15:43,Tito Puente recibe homenaje en Puerto Rico por el centenario de su nacimiento,Redacción EC,Música,La figura del icónico músico puertorriqueño recibirá un merecido homenaje en el Coliseo de Puerto Rico con una exhibición de fotos y un mural. 
26/09/2023,15:19,Golazo de Raphinha: Barcelona empata 1-1 con Mallorca por LaLiga EA Sports | VIDEO,Redacción EC,España,"El delantero brasileño puso la paridad en el marcador, luego de que los locales se adelantaran de manera sorpresiva."
26/09/2023,15:11,Estos son los lugares serán abastecidos directamente por SEDAPAL en el corte de agua de octubre del 2023,Redacción EC,Qué,El próximo viernes 6 de octubre se producirá un corte masivo de agua en diferentes distritos de Lima
26/09/2023,15:10,“Sex Education″: ¿cómo terminó la serie? El resumen de la temporada 4 | SPOILERS,Redacción EC,Saltar intro,"Luego de cuatro años, la serie británica estrenó su temporada final. ¿Maeve (Emma Mackey) y Otis (Asa Butterfield) se quedaron juntos? Aquí te co..."
26/09/2023,15:03,Daniel Maurate sobre denuncias por recortes de sueldos: “El Ministerio de Trabajo respeta la autonomía del Congreso”,Redacción EC,Gobierno,Titular de Trabajo insistió en que el Parlamento tiene sus propios mecanismos de investigación y sanción contra aquellos congresistas que comenta...
26/09/2023,14:59,¿Champiñones en la alacena? Aprende esta receta para usarlos de manera diferente en la cocina,Alessandra Arce,Recetas,"Unos “Champis Rellenos” con bastante queso, es la nueva propuesta de  Alessandra Arce. Apunta todos los ingredientes que necesitas."
26/09/2023,14:55,Ley de Florida que permite la ejecución de violadores de niños entra en vigor el domingo ,Agencia EFE,EEUU,"En caso de que fueran menos de ocho los miembros del jurado que recomienden la pena de muerte, se impondría la cadena perpetua sin derecho a libe..."
26/09/2023,14:50,Muere un niño de diez años en una vivienda en Florida al dispararse con un arma,Agencia EFE,EEUU,"El arma con la que supuestamente el menor se disparó está registrada a nombre del padre del niño, cuya identidad tampoco trascendió y quien se en..."
26/09/2023,14:26,Vecinos de Pachacámac realizan marcha exigiendo el estado de emergencia | FOTOS,Redacción EC,Lima,El estado de emergencia decretado por el Gobierno de Dina Boluarte rige por 60 días en los distritos de San Juan de Lurigancho y San Martín de Po...
26/09/2023,14:24,Alberto Otárola afirma que Tía María “no está en la agenda del Gobierno”,Redacción EC,Perú,"Las palabras del jefe del Gabinete contrastan con las del ministro de Energía y Minas, Oscar Vera quien señaló que existe el deseo (del Ejecutivo..."
26/09/2023,14:24,"“Ping-Pong Arte”, la exposición sobre el deporte y su influencia en los menores",Redacción EC,Arte,"Mónica Liyau, laureada tenismesista y deportista olímpica, es la impulsora de la muestra que será inaugurada el 4 de octubre en la galería de art..."
26/09/2023,14:12,"Horóscopo de hoy, martes 26 de septiembre: CONSULTA las predicciones más exactas para tu signo zodiacal",Redacción EC,Vida social,"Conoce qué te deparan las estrellas en el amor, dinero y trabajo para hoy, martes 26 de septiembre del 2023. Descúbrelo con el horóscopo del supl..."
26/09/2023,14:11,"¿A qué hora vuelve el servicio de agua en SURQUILLO y PACHACAMAC este martes, 26 de septiembre 2023?",Redacción EC,A que Hora,Sedapal informó que se producirá un corte de agua en varios distritos de Lima durante el martes 26 de septiembre
26/09/2023,14:10,Alberto Otárola sobre asesor de Dina Boluarte: “Nosotros creemos que todo se tiene que investigar”,Redacción EC,Gobierno,El jefe del Gabinete Ministerial respondió a la prensa sobre el informe de la Unidad de Investigación de El Comercio sobre Eduardo Guerrero Casti...
26/09/2023,14:10,“Killers of the Flower Moon”: fecha de estreno de la película de Martin Scorsese,Redacción EC,Películas,La nación indígena estadounidense de los Osage inspira la nueva película de Martin Scorsese que protagoniza Leonardo DiCaprio. Aquí te contamos t...
26/09/2023,14:05,Giuliana Rengifo respalda buena relación de Aldo Miyashiro y Érika Villalobos: “Son un ejemplo”,Redacción EC,Farándula,"La cantante celebró que los actores se unan para trabajar en la serie “Perdóname”, además resaltó que mantengan una buena relación de padres. "
26/09/2023,14:03,Biden se une a huelguistas y hace historia como el primer presidente de EE.UU. en sumarse a unos piquetes,Agencia EFE,EEUU,"Biden llegó a Detroit y fue recibido en el aeropuerto por el propio Fain, que se hizo con el liderazgo del sindicato a principios de año y que po..."
26/09/2023,13:50,"Partidos de hoy En vivo, martes 26 de septiembre: hora, canal y dónde ver fútbol gratis",Redacción EC,Fútbol mundial,"Revisa la programación completa de todos los partidos de hoy, martes 26 de septiembre de 2023."
26/09/2023,13:49,Jhilmar Lora tras empate 1-1 frente a UTC en la Liga 1 Betsson: “Confío en que ganaremos todos los puntos que resten”,Redacción EC,Fútbol peruano,"El defensor de Sporting Cristal lamentó el resultado ante UTC, pero confía en su grupo ante el próximo encuentro en la Liga 1 Betsson. "
26/09/2023,13:46,Dina Boluarte no acudió al Perumin porque se prepara para declarar en investigación por muertes en protestas,Redacción EC,Gobierno,El jefe del Gabinete Ministerial justificó la ausencia de la mandataria en la 36 convención minera Perumin por la diligencia de este miércoles 27...
26/09/2023,13:43,LDU Quito de Paolo Guerrero listo a enfrentar al Defensa y Justicia de Argentina por la semifinal de la Copa Sudamericana,Redacción EC,Deportes,"Liga de Quito de Ecuador y el Defensa y Justicia de Argentina, protagonizarán mañana miércoles un choque de titanes, en el partido de ida de semi..."
26/09/2023,13:38,El Gobierno cubano difunde imágenes del ataque con bombas molotov a su embajada en Estados Unidos,Agencia EFE,EEUU,En las imágenes se ve como una persona vestida con ropa oscura y la cara tapada se detiene frente a la puerta de la embajada y deja con cuidado s...
26/09/2023,13:37,El peligro de la mano dura,Diego Arroyo,Voz Universitaria,“El fin de una democracia se aproxima cuando se normalizan el quebrantamiento del orden constitucional y el irrespeto a los derechos humanos para...
26/09/2023,13:23,Acusada por atentado a Cristina Kirchner se autoexculpa y agita la teoría de la autoría política,Agencia EFE,Latinoamérica,"La presunta coautora del delito de intento de homicidio y pareja del principal acusado, Fernando Sabag Montiel, afirmó que “claramente alguien es..."
26/09/2023,13:21,BHP: Perú es el principal protagonista de nuestro plan de exploraciones,Juan  Saldarriaga,Perú,Minera australiana inició perforaciones en un proyecto de cobre en Huancavelica y se alista a perforar otro en Apurímac. 
26/09/2023,13:21,“Killers of the Flower Moon”: la historia real de la película de Martin Scorsese,Paolo Valdivia,Películas,¿Sabías que la historia real de “Killers of the Flower Moon” es muy oscura y triste? Aquí te contamos en qué se basó Martin Scorsese para hacer s...
26/09/2023,13:09,Embajada de Chile en el Perú organiza concurso de microrrelatos,Redacción EC,Lima,"En la edición pasada se recibieron 400 microrrelatos. Puede participar en este concurso cualquier ciudadano (peruano, chileno y/o extranjero) may..."
26/09/2023,12:59,"Alberto Otárola en Perumin: “No vamos a permitir que el país caiga en el caos, desorden e inseguridad”",Redacción EC,Gobierno,“Quiero decir en esta Convención que no nos temblará la mano para seguir haciéndolo en defensa de los derechos fundamentales y en defensa de la p...
26/09/2023,12:54,La CPI reitera las críticas a Rusia tras la orden de busca y captura contra su presidente,Agencia EFE,Europa,"El Ministerio del Interior de Rusia declaró el domingo en busca y captura a Piotr Hofmanski, que ordenó en marzo pasado el arresto del presidente..."
26/09/2023,12:47,Jhonnier Montaño Jr. tras adquirir nacionalidad peruana: “Quiero ser mejor que mi padre”,Redacción EC,Fútbol peruano,El volante Jhonnier Montaño Jr. aseguró que hará todo lo posible para jugar por la Selección peruana. 
26/09/2023,12:34,Cusco: Ordenan impedimento de salida del país contra tres implicados de venta de bebes,Melissa Valdivia Romero,Cusco,"Medida rige para Doris Rosa Huayhua Mamani, su hija Lizzet Blanca Zambrano Huayhua y Rubén Mora Cuyuchi. La orden de impedimento de salida del pa..."
26/09/2023,12:21,Patricia Chirinos propone aumentar a 15 años el plazo de inhabilitación para la función pública,Redacción EC,Congreso,Iniciativa de la congresista integrante de Avanza País plantea modificar el artículo 100 de la Constitución Política y elevar dicha sanción de 10...
26/09/2023,12:12,Sedapal: ¿Cuál es la razón del corte masivo de agua en 22 distritos de Lima?,Redacción EC,Sucesos,La ministra Hania Pérez de Cuéllar afirmó que se restablecerá el servicio de agua dentro de las primeras 48 horas en los 18 de los 22 distritos a...
26/09/2023,12:02,5 actividades que puedes hacer en Azpitia,Redacción EC,Perú,"Azpitia es un encantador distrito ubicado en la provincia de Cañete, en la región de Lima, Perú. Conocido por su agradable clima, hermosos paisaj..."
26/09/2023,12:01,5 tendencias que nos dejó la Semana de la Moda en Milán,Redacción EC,Moda,Colores pasteles y prendas transparentes. Conoce aquí más tendencias para esta Primavera-Verano. 
27/09/2023,23:44,Diez canciones para recordar a José José a 4 años de su muerte,Redacción EC,Respuestas,"El célebre e icónico cantante y actor nacido en México dejó de existir en 2019, pero a pesar de los años transcurridos sin su presencia física, e..."
27/09/2023,23:28,EFEMÉRIDES del 27 de septiembre: ¿Qué pasó en el mundo un día como hoy?,Agencia EFE,Actualidad,"Consulta aquí qué sucedía en el mundo un 27 de septiembre, un día cargado de nacimientos, muertes y otros momentos históricos que conmocionaron a..."
27/09/2023,23:26,Republicanos debaten sobre la posición de EE.UU. en la guerra de Ucrania y apuntan a China como “el verdadero enemigo”,Agencia EFE,EEUU,“El hecho de que Putin sea un dictador malvado no significa que Ucrania sea buena... China es el verdadero enemigo y estamos empujando a Rusia má...
27/09/2023,23:15,Corte de agua: Sunass advierte que no se puede cobrar por los días que no se brindó el servicio,Redacción EC,Sucesos,"“Para los usuarios que cuentan con medidor, la facturación deberá estar basada en los días efectivos en los que se recibió el servicio de agua po..."
27/09/2023,23:10,"Rocky Belmonte, Sirena Ortiz y Armando Machuca pasarán a la noche de eliminación en “El gran chef”",Redacción EC,Televisión,Leslie Stewart fue la única participante en ser salvada en la noche de sentencia
27/09/2023,22:48,PPK: ¿Por qué el Poder Judicial amplía la investigación por el Caso IIRSA Norte?,Karem Barboza Quiroz,Actualidad,El Ministerio Público requirió la ampliación de la investigación por 30 meses alegando falta de diligencias y por la complejidad del mismo. Las d...
27/09/2023,22:29,Trump insinúa que el resto de aspirantes presidenciales solo buscan trabajo en el Gobierno,Agencia EFE,EEUU,"“Todos buscan trabajo. Harían cualquier cosa... quieren ser secretarios de algo, incluso vicepresidente. ¿Ven a algún vicepresidente en el grupo?..."
27/09/2023,22:24,Katia Palma revela que no tiene planes de regresar a la televisión: “Estoy enfocada en ‘Las Banda-las’”,Redacción EC,Farándula,Actriz cómica se presentará en “¿Cuál es el verdadero?” junto con Junior Silva y María Pía
27/09/2023,22:18,“Perdóname”: quién es quién en la telenovela de Aldo Miyashiro y Érika Villalobos,Redacción EC,Series,"Este 27 de septiembre, después de “Al fondo hay sitio”, se estrenará el primer episodio de la nueva producción de América Televisión. Conoce al e..."
27/09/2023,22:18,“Perdóname”: la historia de amor entre Aldo Miyashiro y Érika Villalobos,Redacción EC,Noticias,"Aldo Miyashiro y Erika Villalobos son los protagonistas de la nueva serie de América Televisión, “Perdóname”. ¿Cómo nació y terminó su historia d..."
27/09/2023,22:18,“Perdóname”: ¿qué papel tienen los hijos de Aldo Miyashiro y Érika Villalobos en la telenovela?,Redacción EC,Series,América Televisión renovó su programación con la nueva ficción de corte dramático que protagonizan Aldo Miyashiro y Érika Villalobos y que tiene ...
27/09/2023,22:16,“Perdóname”: link para ver en streaming la novela de Aldo Miyashiro y Érika Villalobos,Redacción EC,Series,Los actores protagonizan la nueva producción de América TV que cuenta la historia de una pareja separada por la acusación de un crimen. Te contam...
27/09/2023,22:13,Lo último del Eclipse Solar 2023 desde México,Redacción EC,Mexico,"En octubre miles de personas podrán ver el Eclipse Solar Anular o Anillo de Fuego desde algunas partes del mundo. Entérate AQUÍ la fecha, hora y ..."
27/09/2023,22:09,Migrantes cruzan hacia EE.UU. desde Tijuana aprovechando obras en el muro fronterizo,Agencia AFP,México,"Otros migrantes cargando bultos cruzaron rápidamente una reja de alambre para después trepar el muro, que en algunos tramos llega a tener hasta n..."
27/09/2023,22:08,"Gran Hermano VIP, temporada 8 con Laura Bozzo: A qué hora inicia el reality y cómo seguir el capítulo de hoy",Redacción EC,Dónde,"Gran Hermano VIP  España cuenta con la participación de la conductora peruana, Laura Bozzo. Revisa aquí el horario y señal de transmisión para se..."
27/09/2023,22:06,Lo último de Nombramiento Docente 2023,Redacción EC,Dónde,"Consulte en esta nota los resultados oficiales, según el Ministerio de Educación (MINEDU)."
27/09/2023,22:03,"Últimas noticias del dólar BCV este, 29 de septiembre",Redacción EC,Venezuela,"Revisa el precio del dólar paralelo hoy, mediante las plataformas de Monitor Dólar y DólarToday."
27/09/2023,22:00,Inter Miami (1-2) Houston Dynamo: resumen y goles de la final de la US Open Cup 2023 ,Redacción EC,Argentina,Inter Miami no pudo ante Houston Dynamo por la final de la US Open Cup.
27/09/2023,22:00,"Revisa lo último de tu AFP este, 27 de setiembre",Redacción EC,Cómo,¿Quieres saber cuánto dinero tienes acumulado en tu AFP? Sigue los pasos y consulta
27/09/2023,21:59,Cuánto quedó Inter Miami vs. Houston Dynamo por US Open Cup | VIDEO,Redacción EC,Argentina,Partido de Inter Miami vs Houston Dynamo: conoce dónde ver el partido y sigue la transmisión en vivo
27/09/2023,21:59,Sin Messi: Inter Miami perdió ante Houston Dynamo por la final de la US Open Cup,Redacción EC,Argentina,Inter Miami - Houston Dynamo: transmisión online del partido por la final de la US Open Cup con Messi
27/09/2023,21:53,Perú vs. Argentina: hinchas podrán participar en preventa de 5800 entradas a través del aplicativo móvil,Redacción EC,Selección,Los ganadores del sorteo recibirán una notificación de Yape y/o un mensaje al abrir la aplicación indicándoles que han sido elegidos 
27/09/2023,21:51,Fluminense rescata empate 2-2 ante Internacional por semis de Copa Libertadores | RESUMEN Y GOLES,Redacción EC,Fútbol mundial,Fluminense vs Internacional en vivo se enfrentan por la semifinal de Copa Libertadores.
27/09/2023,21:47,Serie de Camilo Sesto y su lucha contra la censura se estrenará en televisión española,Redacción EC,Televisión,Producción audiovisual se estrenará en España mediante la plataforma Atresplayer el 19 de noviembre
27/09/2023,21:35,Maratón de Berlín: una jornada histórica llena de récords,Raúl Alarcón,Historias,"La etíope Tigist Assefa estableció un nuevo récord mundial femenino, con una marca de 2h11m53s, en una edición en la que también se batió el réco..."
27/09/2023,21:34,Piura: MTC desarrolla obras preventivas ante eventual llegada del Fenómeno El Niño,Redacción EC,Piura,El sector informó que cuenta con 30 máquinas pesadas listas para intervenir ante cualquier emergencia en las vías de la región del norte del Perú...
27/09/2023,21:28,Presidente de LDU defiende fichaje de Paolo Guerrero pese a críticas de los hinchas,Redacción EC,Respuestas,La estadía del ‘Depredador’ en Quito empieza a ser gravitante para los intereses del ‘Rey de Copas’ ecuatoriano a pocos días de haber sido reprob...
27/09/2023,21:23,Defensoría del Pueblo: ¿Cuáles son los riesgos de la polémica administración de Josué Gutiérrez?,Sebastian Ortiz Martínez,Actualidad,"Desde la Asociación Civil Transparencia y Proética, advierten un debilitamiento de la referida institución tras salida de cinco adjuntos. Fuentes..."
27/09/2023,21:21,Sergio Massa asegura que su “victoria” en las presidenciales de Argentina “está cerca”,Agencia EFE,Latinoamérica,"A nivel nacional, los últimos sondeos posicionan primero a Milei, segundo a Massa y tercera a Bullrich, proyectando una eventual segunda vuelta e..."
27/09/2023,20:59,Mujer que mandó a demoler casa que construyó en terreno de su exsuegro explica su decisión: “Me ha costado esfuerzo” ,Redacción EC,Sucesos,Yumiko Ramírez Fabián contó que tomó tal decisión debido a que levantar dicho inmueble le “ha costado esfuerzo” luego que el padre de sus hijos l...
27/09/2023,20:53,"Milena Warthon y Lenin Tamayo se unen para lanzar “Chaskallay”, canción en contra del ‘ciberbullying’",Redacción EC,Música,Tema musical y videoclip se estrenará el próximo 28 de setiembre en plataformas musicales
27/09/2023,20:50,"Texas tiene más problemas con la inmigración que Nueva York, asegura gobernador texano",Agencia EFE,EEUU,"“Lo que está sucediendo en Nueva York (...) es tranquilo y organizado en comparación con el caos real que vemos en la frontera, no todos los días..."
27/09/2023,20:50,Arequipa: sismo de magnitud 4.8 remeció este miércoles la provincia de Caraveli,Redacción EC,Arequipa,Las autoridades del Instituto Nacional de Defensa Civil (Indeci) aún no han reportado daños personales ni materiales a causa del temblor. 
27/09/2023,20:44,Más de 6 mil afectados deja Simulacro Nacional ante lluvias intensas en Ica ,Redacción EC,Perú,El Senamhi informó en horas de la mañana de este miércoles que Ica se encuentra en alerta roja por las precipitaciones pluviales.
27/09/2023,20:37,Por qué está en problemas la visión del metaverso de Mark Zuckerberg,BBC News Mundo,Actualidad,"Hace dos años, el metaverso fue anunciado como el próximo gran avance, pero muchos en el mundo de la tecnología ya se olvidaron de ello."
27/09/2023,20:36,"Quiniela, resultados del miércoles 27 de septiembre: números de la Nacional y Provincia",Redacción EC,Argentina,"Mira aquí los resultados de la Quiniela en sus cinco ediciones: Previa, Primera, Matutina, Vespertina y Nocturna."
27/09/2023,20:35,Ate: buscan a mujer con alzheimer que desapareció cerca de la avenida Los Quechuas,Redacción EC,Sucesos," Al momento de su desaparición, Guida Nury Catacora Garnica, de 78 años, vestía una chompa celeste, un pantalón marrón y zapatos negros. Tiene un..."
27/09/2023,20:26,Libertad goleó 4-0 a Olimpia por el Torneo Clausura 2023 | RESUMEN Y GOLES,Redacción EC,Fútbol mundial,Libertad no tuvo problemas para derrotar a Olimpia por la fecha 10 del Clausura 2023.
27/09/2023,20:18,Ecuador: Denuncian atentado contra esposa de Fernando Villavicencio en Quito,Agencia AFP,Latinoamérica,"“Su cápsula de seguridad detuvo a un ciudadano venezolano en moto y con arma de fuego que intentó atacar el auto en que se moviliza”, señaló Chri..."
27/09/2023,19:58,Actriz Marisol Aguirre es captada intercambiando besos con odontólogo: ¿confirmó nueva relación?,Redacción EC,Farándula,Marisol Aguirre se lució contenta tras haber festejado  en un local nocturno de Lima
27/09/2023,19:54,Consulta popular del Yasuní: crece preocupación por posibles incumplimientos del gobierno de Lasso,Mongabay Latam,Ecología,El 20 de agosto los ecuatorianos votaron una consulta popular y decidieron terminar con la explotación petrolera en el Parque Nacional Yasuní. Si...
27/09/2023,19:51,Corea del Norte inscribe su estatus de potencia nuclear en su Constitución,Agencia AFP,Asia,"El país llevó a cabo un número récord de ensayos armamentísticos este año, durante el que han crecido las especulaciones sobre una prueba nuclear..."
27/09/2023,19:42,"Quién es Yaroslav Hunka, el criminal de guerra nazi que fue homenajeado en el Parlamento de Canadá",Milagros Asto Sánchez,Actualidad,"El ucraniano de 98 años fue ovacionado por el presidente ucraniano, Volodymyr Zelensky, por el primer ministro canadiense, Justin Trudeau, y por ..."
27/09/2023,19:42,"Entregó al requisitoriado ‘Monstruo del Tambo’, pero la recompensa nunca llegó",Gladys Pereyra Colchado,Sucesos,"Ciudadano brindó información para capturar al ‘Monstruo del Tambo’, pero comisión evaluadora negó la entrega del beneficio de 15 mil soles por er..."
27/09/2023,19:42,Guerrero y Advíncula: la importancia de que dos peruanos de selección peleen una Copa internacional tras seis años,Christian Cruz Valdivia,Selección,"Esta tarde, LDU con Paolo Guerrero recibe a Defensa y Justicia en la semifinal de ida de la Copa Sudamericana. Mañana, Luis Advíncula será extrem..."
27/09/2023,19:41,Chicos del barrio,Mabel Huertas,Columnistas,"“La declaración de emergencia no soluciona problemas de fondo, es un “engaña muchachos” que aparentemente todos aceptan para esconder el polvo –l..."
27/09/2023,19:41,Corte Superior Nacional de Justicia Penal Especializada respalda acciones del PJ para exigir más presupuesto,Redacción EC,Justicia,Magistrados exigieron al MEF la observancia de la sentencia del TC que establece que se mantenga la independencia del PJ frente a los otros poder...
27/09/2023,19:41,Fu comunista,Javier González-Olaechea Franco,Columnistas,“El presidente Sergio Mattarella declaró que Italia perdió con Napolitano a un fiel intérprete de la Constitución y a un padre de la república”.
27/09/2023,19:41,Información con cuentagotas,Editorial El Comercio,Editorial,La deficiente comunicación de Sedapal sobre un próximo corte de agua en 22 distritos de Lima ha arrojado una innecesaria dosis de preocupación en...
27/09/2023,19:41,Un total de 9 hospitales y casi 190 centros salud en la capital se verían afectados por el corte masivo de agua de Sedapal,Sebastián Ramírez Mendoza,Lima,"De acuerdo a la base de datos de la plataforma digital única del Estado Peruano, son 9 hospitales y 188 centros de salud los que se encuentran ub..."
27/09/2023,19:40,Precio del dólar: ¿Qué está empujando el alza del tipo de cambio?,Melissa Rodríguez Enciso,Economía,"El precio del dólar acumula un incremento de 6,6% desde que alcanzó su nivel más bajo en el año el 18 de julio, cuando cotizó en S/ 3,55."
27/09/2023,19:38,Precio del dólar en Perú: a cuánto cerró el tipo de cambio del 27 de setiembre,Redacción EC,Mercados,Consulta la cotización en compra y venta de la moneda estadounidense en el país de este miércoles 27 de setiembre.
27/09/2023,19:18,Habilitarán 102 puntos de distribución de agua en los 22 distritos de Lima afectados por corte masivo del servicio,Redacción EC,Sucesos,"Sedapal aclaró que las horas de restricción no serán consideradas en la medición del consumo de agua, mientras que en las zonas donde hay una asi..."
27/09/2023,19:10,Biden insta a los republicanos a “hacer su trabajo” y evitar un cierre de Gobierno,Agencia EFE,EEUU,"“Si tenemos un cierre de Gobierno, gran parte del trabajo vital, la ciencia y la salud podrían verse afectados, desde la investigación del cáncer..."
